county.FIPS,state,female,above_65,median_house_income,unemployment,smoking,flu_vaccination,some_college,social_association,traffic,black,hispanic,RUCC,poverty,population.density,avg_obs_ill_0316_0322,avg_exp_ill_0316_0322,avg_exp_ill_0330_0405,bl_hisp,avg_social_distance_score
20077,KS,0.49927352,0.230112604,45570,0.028748181,0.168836571,0.28,0.53978671,25.04472272,25.05989616,0.004722121,0.063748638,8,14.3,6.784230035,2.850017256,3.451970365,2.080963342,0.068470759,0.285714286
20083,KS,0.50220022,0.239823982,54058,0.025227043,0.136126672,0.36,0.721068249,16.28664495,36.89207434,0.012651265,0.069856986,9,11.7,2.086070768,3.912738376,3.352623942,1.871924794,0.082508251,0.857142857
16023,ID,0.495212562,0.234392953,50050,0.031837916,0.131650387,0.27,0.69072165,0,35.58857031,0.00459594,0.045193413,3,15.1,1.163702519,4.512913887,3.255956026,2.207036634,0.049789353,0.428571429
41021,OR,0.488912355,0.278247096,54325,0.039099526,0.140947101,0.2,0.654545455,16.17250674,33.62249188,0.003695882,0.069165787,9,11.4,1.58697222,4.039603133,2.624598301,1.729277395,0.072861668,0.285714286
20097,KS,0.509538951,0.219395867,64399,0.0237366,0.154419395,0.3,0.660944206,52.3138833,52.86614304,0.009936407,0.064387917,9,12.1,3.42494188,3.601143646,3.460821068,2.102405643,0.074324324,0
20101,KS,0.494871795,0.23525641,59240,0.027638191,0.152817784,0.28,0.669333333,38.48620911,32.75305848,0.012179487,0.078205128,9,10.3,2.139492097,3.682634777,2.979394711,1.62787173,0.090384615,0.571428571
20105,KS,0.503804168,0.244459147,44439,0.024940618,0.147636747,0.4,0.747311828,16.43115347,18.04721477,0.005292756,0.036718492,9,12.7,4.117319989,3.920473205,3.433054363,2.19744546,0.042011247,0.428571429
20109,KS,0.50281294,0.208157525,50267,0.021556886,0.142549011,0.39,0.687702265,17.72421127,17.4863589,0.006680731,0.061533052,9,9.1,2.603938527,3.76638932,3.168478607,1.785668845,0.068213783,0.142857143
20111,KS,0.514368676,0.151918817,47982,0.035325269,0.181598154,0.51,0.634641407,10.7810254,113.5163105,0.021223732,0.21487158,4,16.1,39.16952812,3.83846677,3.470599017,2.083336366,0.236095312,0
20113,KS,0.509689176,0.198338999,58017,0.025686611,0.135902583,0.53,0.719350305,24.03511216,25.37706726,0.011669061,0.042541262,7,10.5,31.77441081,3.737973901,3.36763699,2.062376667,0.054210323,0.628571429
20115,KS,0.502677824,0.232887029,51712,0.031120675,0.154028927,0.37,0.658782304,27.53212081,8.494893601,0.010041841,0.039330544,6,9.6,12.58511686,3.761450421,3.43456033,2.05193849,0.049372385,0.428571429
30081,MT,0.504076716,0.257991291,50055,0.041932406,0.153273634,0.37,0.637823705,10.57256302,45.55591223,0.003567127,0.036180858,6,15.5,18.32258388,4.6437277,3.08080218,2.111216143,0.039747985,0.442857143
20127,KS,0.499909437,0.247237819,49287,0.027805695,0.151063403,0.47,0.577554745,20.16498625,29.98862788,0.005614925,0.052707843,8,11.4,8.083074445,3.864636492,3.347932619,2.023341529,0.058322768,0.571428571
20143,KS,0.481385729,0.203895209,56451,0.028951747,0.167882299,0.39,0.582938389,15.35050316,4.988264202,0.011375388,0.028783178,9,10.2,7.914198105,4.010259378,3.450809617,2.194663538,0.040158566,0.142857143
20147,KS,0.503855558,0.239044574,47405,0.025357143,0.15615541,0.39,0.686859273,27.93296089,48.12903396,0.003949596,0.034794057,7,12.4,5.908249424,3.991567381,3.08201446,1.812190868,0.038743652,0.585714286
20157,KS,0.505789022,0.277444254,48566,0.027488546,0.152472772,0.49,0.701650943,34.10786613,23.93037402,0.006646655,0.02186964,9,11,6.462494947,4.126029397,3.326538052,2.143890452,0.028516295,0.142857143
8061,CO,0.513376717,0.234273319,44704,0.017653167,0.144157975,0.31,0.647887324,21.80232558,49.35896611,0.004338395,0.088937093,9,13.8,0.795352337,3.104083832,2.579954807,1.570049013,0.093275488,0.285714286
20167,KS,0.506877081,0.24453453,45879,0.029832936,0.157749915,0.27,0.745773732,21.69197397,28.40364906,0.01317504,0.039090778,7,13.7,7.735878862,3.949828995,3.260638187,1.958402856,0.052265817,0
20169,KS,0.503979706,0.179334939,53961,0.030703795,0.178542953,0.5,0.635176709,15.7123543,140.9314479,0.032223672,0.113637617,5,11,75.28706108,3.878056725,3.368091242,2.083230077,0.145861289,0.1
20181,KS,0.498389558,0.192744533,45966,0.028334485,0.156911755,0.33,0.728468113,21.92242833,18.94569946,0.008306493,0.126123072,7,13.7,5.602848296,3.52353477,3.388590866,1.983887901,0.134429564,0.1
20191,KS,0.499086798,0.187119499,56946,0.035330119,0.16516889,0.45,0.670082775,17.70370051,20.43325067,0.011567229,0.054487737,2,13.4,19.3207777,3.13753825,3.517764219,2.048941016,0.066054966,0
20195,KS,0.492302184,0.264948085,48520,0.03186097,0.138548136,0.26,0.69664903,24.27184466,14.87257837,0.007518797,0.023988543,9,11.6,3.151279399,3.973012556,3.146681264,1.755891169,0.03150734,0.142857143
20197,KS,0.488766488,0.200173938,59744,0.031524123,0.139175415,0.48,0.766690596,16.00232761,15.27668962,0.006812582,0.043339614,3,8.1,8.725922196,3.998006387,3.702920058,2.311412033,0.050152196,0
20063,KS,0.496554365,0.243108729,49626,0.021587744,0.144201254,0.4,0.63853211,34.20752566,12.58913756,0.004211332,0.026799387,9,11.4,2.459712411,3.950365909,3.036073824,1.670129487,0.03101072,0
5099,AR,0.504443911,0.206341581,37626,0.035427623,0.212858227,0.39,0.519495413,9.607301549,21.1188267,0.306870046,0.042157098,7,21.3,13.35620873,4.842998054,4.232360383,2.945865552,0.349027144,0
21005,KY,0.509906014,0.157613732,60908,0.036063928,0.191322716,0.45,0.581986563,9.315117104,50.28579293,0.02056215,0.018047037,6,10,112.7037606,5.949106126,5.328561915,3.697016598,0.038609187,0.385714286
21025,KY,0.499764262,0.172324375,31182,0.073016744,0.266844259,0.34,0.500302298,3.089757454,24.95098337,0.005814867,0.011629734,7,32.5,25.64935724,5.189149534,4.503883156,3.904746877,0.017444602,0.385714286
21033,KY,0.517892253,0.208572552,43659,0.047241188,0.197406889,0.5,0.590515749,17.40644038,8.684896675,0.054659851,0.016044043,7,18,36.97032977,4.375170994,3.919881381,2.709228569,0.070703893,0.3
47017,TN,0.510599572,0.203390435,42025,0.049497487,0.22895309,0.52,0.511221545,11.84493898,39.74436576,0.099321913,0.02751606,6,18.6,46.33625365,4.909275156,4.878418159,3.587782918,0.126837973,0.671428571
21049,KY,0.51160032,0.178763552,50162,0.041216138,0.188511999,0.46,0.609596017,10.54208511,93.94129304,0.047090954,0.030621534,2,16,143.6385962,5.893454754,5.281528296,4.120814618,0.077712489,0
21147,KY,0.456456802,0.160443474,30029,0.063171465,0.318776999,0.28,0.377079482,3.435442313,24.6944757,0.053538603,0.025965074,9,33.7,40.37253983,4.279447543,3.256025272,2.691376471,0.079503676,0.142857143
42093,PA,0.516776316,0.210416667,61314,0.035027624,0.161130486,0.54,0.655225864,16.41856392,153.9465742,0.016173246,0.02933114,3,10.1,139.9723587,4.391649209,3.989469804,3.306958125,0.045504386,0.2
21069,KY,0.508730599,0.178977273,42571,0.054379681,0.221186334,0.38,0.539446264,6.922331441,7.284991463,0.013858093,0.013650222,7,18.6,41.83450967,5.310457858,4.930580472,3.561653404,0.027508315,0.142857143
21197,KY,0.503536409,0.158736538,37776,0.05952618,0.239164938,0.3,0.467503925,8.889607241,36.79663183,0.00988587,0.017601672,6,22,69.05240809,5.731779558,5.331634671,4.252602176,0.027487542,0.1
21085,KY,0.495345922,0.177690817,40780,0.049113233,0.242562899,0.43,0.461207583,6.070263298,10.32630429,0.011701683,0.015007029,6,21.4,53.20515402,5.406795666,4.399088936,3.05622268,0.026708712,0.2
5135,AR,0.506506968,0.260854543,36032,0.047602622,0.210888798,0.36,0.487760098,15.52348646,37.3227364,0.008292065,0.0234366,7,20.7,28.85646218,5.350433537,5.434824082,3.344380869,0.031728665,0.1
21095,KY,0.519974251,0.187246772,29521,0.074305768,0.267085519,0.25,0.495025256,8.984389623,34.34840434,0.020182514,0.010337385,7,33.4,55.83581993,4.528590659,3.849805757,3.410258399,0.030519899,0.342857143
21097,KY,0.508573863,0.175631058,51709,0.041384067,0.200253171,0.52,0.529912509,10.64906022,4.081042889,0.019118117,0.025189051,6,15.5,61.64642904,5.369607071,4.870412658,3.697906599,0.044307168,0
21099,KY,0.508198456,0.165661695,37038,0.03982684,0.230394256,0.38,0.404819277,11.19582023,12.0834709,0.045382418,0.01946472,8,22.2,46.19136596,5.497428763,4.066068773,2.901350592,0.064847139,0
21115,KY,0.509916912,0.183909586,39381,0.068756469,0.220065331,0.38,0.610806993,3.983358414,13.71720794,0.004422407,0.008889485,7,25,84.70318763,4.973056886,5.689135583,4.416352152,0.013311891,0.485714286
21099,KY,0.508198456,0.165661695,37038,0.03982684,0.230394256,0.38,0.404819277,11.19582023,12.0834709,0.045382418,0.01946472,8,22.2,46.19136596,5.497428763,4.066068773,2.901350592,0.064847139,0
21095,KY,0.519974251,0.187246772,29521,0.074305768,0.267085519,0.25,0.495025256,8.984389623,34.34840434,0.020182514,0.010337385,7,33.4,55.83581993,4.528590659,3.849805757,3.410258399,0.030519899,0.342857143
21147,KY,0.456456802,0.160443474,30029,0.063171465,0.318776999,0.28,0.377079482,3.435442313,24.6944757,0.053538603,0.025965074,9,33.7,40.37253983,4.279447543,3.256025272,2.691376471,0.079503676,0.142857143
18179,IN,0.506771609,0.183081614,60010,0.028132815,0.187402696,0.47,0.606146127,17.15265866,47.01271682,0.006807062,0.031730837,2,8.5,76.87250401,4.984860805,3.707398895,2.667195638,0.0385379,0.2
21025,KY,0.499764262,0.172324375,31182,0.073016744,0.266844259,0.34,0.500302298,3.089757454,24.95098337,0.005814867,0.011629734,7,32.5,25.64935724,5.189149534,4.503883156,3.904746877,0.017444602,0.385714286
54021,WV,0.402192873,0.175056068,38173,0.063051702,0.263086616,0.41,0.459373582,7.495315428,8.658468361,0.10403688,0.057562921,7,24.8,23.11078287,4.587442137,6.171186679,4.786195283,0.161599801,0.285714286
21165,KY,0.491396683,0.209734925,34002,0.076068376,0.212588761,0.32,0.404133999,0,7.144495953,0.02852271,0.012091149,9,26.4,31.87288177,5.626020565,5.363868844,4.095800198,0.040613858,0.142857143
21085,KY,0.495345922,0.177690817,40780,0.049113233,0.242562899,0.43,0.461207583,6.070263298,10.32630429,0.011701683,0.015007029,6,21.4,53.20515402,5.406795666,4.399088936,3.05622268,0.026708712,0.2
21179,KY,0.506553837,0.156485137,55602,0.043371054,0.185127159,0.49,0.604209584,8.98334794,18.22076341,0.050075244,0.022180541,6,12.2,110.7350722,5.608506593,4.950418061,3.317998357,0.072255785,0.342857143
21005,KY,0.509906014,0.157613732,60908,0.036063928,0.191322716,0.45,0.581986563,9.315117104,50.28579293,0.02056215,0.018047037,6,10,112.7037606,5.949106126,5.328561915,3.697016598,0.038609187,0.385714286
21203,KY,0.511343284,0.181552239,37732,0.049305244,0.23572165,0.23,0.488173125,5.988741167,55.91179081,0.004238806,0.009731343,7,22.8,52.74048334,5.337549797,4.106183972,3.329484251,0.013970149,0.1
21197,KY,0.503536409,0.158736538,37776,0.05952618,0.239164938,0.3,0.467503925,8.889607241,36.79663183,0.00988587,0.017601672,6,22,69.05240809,5.731779558,5.331634671,4.252602176,0.027487542,0.1
21203,KY,0.511343284,0.181552239,37732,0.049305244,0.23572165,0.23,0.488173125,5.988741167,55.91179081,0.004238806,0.009731343,7,22.8,52.74048334,5.337549797,4.106183972,3.329484251,0.013970149,0.1
21227,KY,0.510871221,0.128717699,53478,0.036832298,0.198273252,0.49,0.665984369,8.692615158,73.38027374,0.095136519,0.055841663,3,16.5,245.3766617,5.388586189,3.853736624,2.517051484,0.150978181,0.771428571
53071,WA,0.48888743,0.180525918,57329,0.047249744,0.126022599,0.47,0.669763868,7.760001321,179.6773071,0.020091264,0.214996225,3,13.3,47.83762292,4.656963555,3.292994412,2.124430616,0.235087489,0.485714286
36017,NY,0.499032312,0.20369825,50312,0.046707709,0.16253968,0.49,0.56870411,11.07327163,167.7514794,0.008919556,0.022340963,6,15.1,52.83084327,4.853815433,3.433747074,2.730562655,0.031260518,0.3
45069,SC,0.47806652,0.180354572,33534,0.051108442,0.213794651,0.33,0.379561061,5.591798695,15.76475201,0.50617471,0.032653989,6,30,54.44993433,5.12657802,3.623812757,2.745978938,0.538828699,0
48167,TX,0.508325195,0.14384859,71959,0.045982872,0.187310288,0.44,0.646737372,7.402189615,230.3801831,0.126416881,0.250022197,1,12.1,904.2684216,4.106722971,3.511835274,2.957884163,0.376439078,0.485714286
47021,TN,0.503128168,0.149682237,63241,0.02735449,0.202859572,0.48,0.558111978,8.678403174,80.69422706,0.018496996,0.032295556,1,10.3,134.463034,4.473522487,3.584641088,2.412804084,0.050792552,0
22119,LA,0.513866694,0.197587505,35070,0.061153532,0.22964288,0.4,0.493251269,12.44349637,57.34829813,0.34009485,0.019923707,2,26,64.65102946,5.017245692,3.852816698,2.679095118,0.360018558,0.485714286
22119,LA,0.513866694,0.197587505,35070,0.061153532,0.22964288,0.4,0.493251269,12.44349637,57.34829813,0.34009485,0.019923707,2,26,64.65102946,5.017245692,3.852816698,2.679095118,0.360018558,0.485714286
23001,ME,0.510526658,0.17729548,49935,0.032967231,0.164492062,0.5,0.666127105,8.731920744,175.2622007,0.0418466,0.019818163,3,12.3,231.3957216,3.983277524,3.870829678,3.475524697,0.061664763,0.485714286
33015,NH,0.504104458,0.179632313,93645,0.027511207,0.124584406,0.53,0.762280887,9.563818085,140.2256822,0.007781975,0.031771548,1,5.3,445.8904307,3.920119175,3.83703975,3.503806051,0.039553523,0.871428571
26129,MI,0.501765941,0.258400153,41201,0.070050387,0.19055922,0.34,0.583603289,11.43892093,16.46212202,0.003197785,0.023529973,9,15.9,37.26241814,5.122545656,4.176629541,3.425685972,0.026727759,0.3
46019,SD,0.493641166,0.200352182,44388,0.032673267,0.159143703,0.32,0.493888637,9.894132779,32.141886,0.005674036,0.036196439,6,14.3,4.635317125,4.352600115,3.936268869,2.956057877,0.041870476,0
29207,MO,0.506437034,0.200198589,40808,0.044385027,0.210735214,0.32,0.54476436,14.64128843,49.85493988,0.012291995,0.017599124,6,14.8,35.25788975,5.603073793,5.601572466,3.57036033,0.029891118,0.2
23029,ME,0.505652588,0.244109241,39522,0.049208509,0.182297896,0.34,0.524832856,6.963567879,21.78821775,0.005970149,0.024198158,7,18.3,12.24469887,3.983277524,3.840753369,3.433910467,0.030168307,0.571428571
23031,ME,0.512163663,0.204786912,65984,0.030307283,0.140369137,0.49,0.692595029,7.884774549,66.64437412,0.009086986,0.017383588,2,9,209.5880732,3.920654235,3.845778004,3.504997297,0.026470574,0.342857143
24003,MD,0.504656867,0.146780295,97051,0.033407299,0.136754212,0.53,0.740525497,8.303749771,386.709175,0.171334529,0.080832455,1,7,1396.080983,4.184161049,3.221815298,2.685567348,0.252166984,1.157142857
24015,MD,0.503637212,0.15741155,72739,0.044022648,0.169159394,0.49,0.562016431,6.618262511,150.3378488,0.066335363,0.045688834,1,8.3,297.0369943,4.201179016,3.446429088,2.489774899,0.112024196,0.2
39025,OH,0.506760243,0.163204618,65280,0.040952787,0.185404597,0.51,0.644219155,7.149362923,58.61250267,0.015696028,0.020397535,1,8.2,456.5980978,5.682571578,5.127880658,3.836640436,0.036093563,0.771428571
36021,NY,0.499282329,0.237916416,64916,0.033189079,0.145780036,0.5,0.624740524,10.39535344,69.08978828,0.046765472,0.048551305,6,11.7,93.68215405,5.20553222,3.418499632,2.976622124,0.095316777,0.442857143
25011,MA,0.514747122,0.220171075,58992,0.030218784,0.136111801,0.53,0.694444444,12.02229074,36.29406226,0.013161789,0.041655511,4,10.6,100.3546302,4.127784529,3.358941139,2.992887149,0.054817299,0.642857143
26021,MI,0.510513102,0.197234999,51509,0.042984944,0.165930279,0.46,0.64573133,12.83555579,210.8276093,0.145795084,0.057103561,3,15.3,270.1911052,4.59232839,3.200603326,2.271707271,0.202898645,0.628571429
26025,MI,0.510606973,0.178359247,48413,0.042090193,0.18792894,0.5,0.591141929,11.63068114,215.9081476,0.107631221,0.05344011,3,17.3,189.9650256,6.019775432,3.691129779,2.919992555,0.16107133,0.671428571
55085,WI,0.498336623,0.260332676,53805,0.035923874,0.146208056,0.52,0.688879017,14.46644352,74.21305885,0.00625881,0.016098111,7,9.4,31.98199412,5.09232367,6.201913638,4.844908297,0.022356921,0.585714286
26035,MI,0.500113795,0.238677374,39394,0.060879845,0.202247855,0.35,0.539171975,11.09189965,14.42236551,0.007087817,0.020288065,6,20.6,54.84476893,5.573686707,4.05617266,3.328006788,0.027375882,0.242857143
26037,MI,0.50544547,0.169439823,70967,0.031744098,0.15278115,0.5,0.760689319,7.266422753,86.71751647,0.019046539,0.045391519,2,7.5,140.5254145,5.632744625,3.885864414,3.096486442,0.064438058,0.428571429
17189,IL,0.500678814,0.201143266,66937,0.03012987,0.148982268,0.47,0.736394041,24.94654312,50.46798349,0.008645945,0.014433726,6,7.4,24.6849281,5.12625108,5.078344554,3.085706339,0.023079671,0
26097,MI,0.489385371,0.280430147,46645,0.096510041,0.187889624,0.23,0.571285643,16.80358477,85.95295745,0.030870492,0.018818949,7,13.4,10.57098388,5.355234171,4.200747866,3.219749752,0.049689441,0.285714286
51173,VA,0.509582568,0.220070885,40972,0.039740411,0.194494842,0.42,0.550444692,10.11221294,96.6382875,0.023661066,0.02152796,7,20.4,66.75980751,4.408610628,3.771245325,3.026476214,0.045189026,0
26157,MI,0.497581689,0.202509711,51113,0.054652138,0.181913166,0.41,0.553898594,12.50852854,15.19402151,0.01216772,0.034884607,6,12.7,65.05173509,5.297116387,4.177048243,3.353893521,0.047052327,0.2
26063,MI,0.50462042,0.250689854,45817,0.04606344,0.16020265,0.42,0.592871486,17.26342711,75.80345989,0.005518835,0.024578066,7,12.6,37.07147216,5.064679576,4.254556365,3.415862596,0.0300969,0.285714286
21227,KY,0.510871221,0.128717699,53478,0.036832298,0.198273252,0.49,0.665984369,8.692615158,73.38027374,0.095136519,0.055841663,3,16.5,245.3766617,5.388586189,3.853736624,2.517051484,0.150978181,0.771428571
26151,MI,0.50109271,0.214146957,46184,0.051279432,0.178973392,0.4,0.548836121,9.69250527,80.89965764,0.005463552,0.037200719,6,15.9,42.77091536,5.496032065,4.372413361,3.500496082,0.042664271,0.342857143
26097,MI,0.489385371,0.280430147,46645,0.096510041,0.187889624,0.23,0.571285643,16.80358477,85.95295745,0.030870492,0.018818949,7,13.4,10.57098388,5.355234171,4.200747866,3.219749752,0.049689441,0.285714286
26105,MI,0.503539519,0.235532646,51083,0.048861583,0.176442921,0.32,0.654578877,12.38262305,89.71755052,0.007800687,0.046494845,7,12.1,58.86844285,5.268883889,3.554368264,2.662306431,0.054295533,0.2
26115,MI,0.506437825,0.181216307,62522,0.041826701,0.166069965,0.49,0.635753421,8.286056038,95.11278121,0.024880516,0.03657961,3,10,273.9401882,5.174644111,3.946672351,3.049846825,0.061460127,0.342857143
26121,MI,0.503191465,0.170080881,49960,0.04548826,0.197675499,0.52,0.590661134,10.76612184,225.4582991,0.138327534,0.058074291,3,15.7,347.6534802,5.513069918,3.405938671,2.624759111,0.196401825,0.342857143
26129,MI,0.501765941,0.258400153,41201,0.070050387,0.19055922,0.34,0.583603289,11.43892093,16.46212202,0.003197785,0.023529973,9,15.9,37.26241814,5.122545656,4.176629541,3.425685972,0.026727759,0.3
26035,MI,0.500113795,0.238677374,39394,0.060879845,0.202247855,0.35,0.539171975,11.09189965,14.42236551,0.007087817,0.020288065,6,20.6,54.84476893,5.573686707,4.05617266,3.328006788,0.027375882,0.242857143
26105,MI,0.503539519,0.235532646,51083,0.048861583,0.176442921,0.32,0.654578877,12.38262305,89.71755052,0.007800687,0.046494845,7,12.1,58.86844285,5.268883889,3.554368264,2.662306431,0.054295533,0.2
26151,MI,0.50109271,0.214146957,46184,0.051279432,0.178973392,0.4,0.548836121,9.69250527,80.89965764,0.005463552,0.037200719,6,15.9,42.77091536,5.496032065,4.372413361,3.500496082,0.042664271,0.342857143
47039,TN,0.508969759,0.234238852,42905,0.047739755,0.226980111,0.47,0.494229184,6.80793124,46.45076195,0.028788655,0.033059969,9,18.2,34.93485098,4.755738513,4.594733527,3.647776061,0.061848625,0.142857143
26157,MI,0.497581689,0.202509711,51113,0.054652138,0.181913166,0.41,0.553898594,12.50852854,15.19402151,0.01216772,0.034884607,6,12.7,65.05173509,5.297116387,4.177048243,3.353893521,0.047052327,0.2
27009,MN,0.500974226,0.140806511,61341,0.034939537,0.168366963,0.44,0.713900252,11.76853544,107.5028684,0.045110371,0.025181897,3,10.2,100.1445016,3.874286414,5.422625917,4.515307411,0.070292268,0.814285714
26063,MI,0.50462042,0.250689854,45817,0.04606344,0.16020265,0.42,0.592871486,17.26342711,75.80345989,0.005518835,0.024578066,7,12.6,37.07147216,5.064679576,4.254556365,3.415862596,0.0300969,0.285714286
46037,SD,0.490099909,0.25431426,48023,0.042454513,0.152688887,0.21,0.653620352,19.92392683,11.0975312,0.003814714,0.023796549,9,15.3,5.276931908,4.291167308,4.218874892,3.569159131,0.027611263,0.571428571
39143,OH,0.504804504,0.187775302,53978,0.045401327,0.201545929,0.5,0.602430044,12.33212265,81.51989068,0.030255617,0.100069729,4,10,143.2684539,4.780575107,4.122374948,3.21210034,0.130325346,0.1
27025,MN,0.483906155,0.154000215,82814,0.033612029,0.146228011,0.47,0.653540993,9.944311854,95.23047869,0.013018132,0.022924788,1,6.4,136.3809478,3.981501858,6.495132287,5.115968213,0.035942921,0.628571429
55121,WI,0.491746485,0.181033897,56978,0.028555772,0.154439492,0.46,0.581869604,12.89359392,49.7706949,0.004347531,0.087833707,6,8,40.45049593,4.353556557,6.023644004,4.454383916,0.092181238,0.142857143
27031,MN,0.499721862,0.28555535,54465,0.034664906,0.154575451,0.34,0.769516729,18.52537977,2.176442068,0.008158724,0.024847024,9,9.6,3.761671303,4.440499557,5.99716067,4.539098709,0.033005748,0.428571429
27077,MN,0.476849388,0.242416179,52058,0.037837838,0.147034041,0.21,0.615602837,32.05128205,38.8582923,0.00532198,0.014369345,9,10.4,2.881644541,4.435620066,6.071450873,5.062358119,0.019691325,0.428571429
27035,MN,0.502488866,0.224213657,53481,0.039215686,0.174046652,0.49,0.708175921,14.43561406,84.32521233,0.007921219,0.015071892,4,12.6,65.11360224,3.959455183,6.216045139,5.135378271,0.022993111,0.628571429
27041,MN,0.499710252,0.227873775,60979,0.028198408,0.133933032,0.5,0.76316108,20.75848303,67.92032597,0.005610578,0.017516595,6,8.8,59.84779539,3.886722662,5.126396219,4.29761889,0.023127173,0.628571429
55017,WI,0.481733843,0.179699072,59528,0.032846933,0.153830028,0.53,0.650099531,11.28296742,70.49281461,0.017073361,0.018273953,3,11.3,64.12130468,4.395603759,6.104300572,4.272230119,0.035347314,0.728571429
19033,IA,0.510633808,0.21774099,51939,0.026053739,0.163457334,0.58,0.698879256,19.29963261,1110.294378,0.017937956,0.049311792,5,10.4,74.69514877,3.575242313,6.090330812,4.630137495,0.067249748,0.485714286
27051,MN,0.497923933,0.2326856,54917,0.039660914,0.15079529,0.5,0.698007968,26.93149302,38.7463299,0.006311244,0.024082378,9,9.9,10.89462931,4.132209113,4.86784776,4.149521104,0.030393622,1
27041,MN,0.499710252,0.227873775,60979,0.028198408,0.133933032,0.5,0.76316108,20.75848303,67.92032597,0.005610578,0.017516595,6,8.8,59.84779539,3.886722662,5.126396219,4.29761889,0.023127173,0.628571429
27035,MN,0.502488866,0.224213657,53481,0.039215686,0.174046652,0.49,0.708175921,14.43561406,84.32521233,0.007921219,0.015071892,4,12.6,65.11360224,3.959455183,6.216045139,5.135378271,0.022993111,0.628571429
27063,MN,0.488144486,0.223690849,57786,0.029129601,0.142401683,0.4,0.689734189,23.12487432,44.3196847,0.009686207,0.039148421,7,8.8,14.00608837,3.564212896,4.50805305,3.820943666,0.048834628,0.571428571
27069,MN,0.496704332,0.243879473,54438,0.029411765,0.149799726,0.29,0.655259823,35.29411765,34.95818493,0.003766478,0.021892655,9,10,3.911539862,4.21645089,5.087718729,4.288078671,0.025659134,0.714285714
46047,SD,0.494377035,0.290026635,46782,0.038525407,0.155108402,0.2,0.62478185,17.94526694,43.67114231,0.011393904,0.040100622,6,13,3.858223367,4.198105083,3.559036754,2.382796435,0.051494525,0.428571429
27075,MN,0.485081629,0.260367799,61015,0.031398321,0.138046363,0.51,0.780885781,15.20334474,0.408532903,0.007412273,0.016888722,6,8.6,5.04482551,4.41681365,6.020498996,4.803860386,0.024300995,0.571428571
27077,MN,0.476849388,0.242416179,52058,0.037837838,0.147034041,0.21,0.615602837,32.05128205,38.8582923,0.00532198,0.014369345,9,10.4,2.881644541,4.435620066,6.071450873,5.062358119,0.019691325,0.428571429
27081,MN,0.495681297,0.248193196,51305,0.029978587,0.138187284,0.22,0.674688057,26.41775273,23.15006562,0.001939009,0.023444386,9,10.1,10.50562635,3.695698336,4.608268452,3.936332763,0.025383395,0.571428571
27085,MN,0.500320575,0.187216012,61959,0.031282051,0.137441704,0.5,0.667669173,17.55657117,83.04262763,0.006160622,0.065062861,6,7.1,73.03192463,3.746035287,4.805915916,4.025252366,0.071223483,0.285714286
21069,KY,0.508730599,0.178977273,42571,0.054379681,0.221186334,0.38,0.539446264,6.922331441,7.284991463,0.013858093,0.013650222,7,18.6,41.83450967,5.310457858,4.930580472,3.561653404,0.027508315,0.142857143
27089,MN,0.49542066,0.214696486,58105,0.057904412,0.139132098,0.47,0.648580122,33.13381787,31.71198046,0.004046858,0.047816826,8,8.2,5.259510893,4.116481953,5.057323218,4.308674285,0.051863685,0.857142857
46015,SD,0.500478103,0.189711226,49732,0.027208202,0.159599764,0.42,0.659320478,15.06024096,45.59169762,0.005354752,0.028877414,9,15.8,6.481572121,4.136300276,4.44121136,3.45032899,0.034232167,0
20169,KS,0.503979706,0.179334939,53961,0.030703795,0.178542953,0.5,0.635176709,15.7123543,140.9314479,0.032223672,0.113637617,5,11,75.28706108,3.878056725,3.368091242,2.083230077,0.145861289,0.1
46045,SD,0.499612903,0.215225807,58977,0.026666667,0.133806285,0.42,0.693827161,17.86169941,12.4250088,0.00283871,0.019870968,9,11.5,3.400653664,4.191642745,4.613523759,3.810842234,0.022709677,0.571428571
8087,CO,0.495412844,0.154842776,55387,0.029320707,0.14186067,0.42,0.485275104,12.41486947,39.10347977,0.032705372,0.363225716,6,12.2,22.70174863,3.548587671,2.92318907,1.949387976,0.395931088,0.1
27111,MN,0.496905394,0.237910631,53778,0.035876722,0.129704137,0.46,0.72169059,20.56731511,48.70507615,0.015660069,0.035672992,6,10.3,29.78900343,4.085517916,5.029365659,4.262316646,0.051333061,0.342857143
55033,WI,0.498105515,0.156810175,57506,0.030512495,0.162308068,0.55,0.697219676,10.7399369,157.1597134,0.007954621,0.019410162,6,12.5,53.3672113,4.139624745,6.659564552,4.938826683,0.027364783,0
46013,SD,0.508546139,0.171609523,60082,0.028289694,0.144672678,0.52,0.703123346,16.33569861,78.45586596,0.02421406,0.032633025,5,11,22.67335287,4.108532134,4.492032147,3.792242807,0.056847085,0.442857143
27069,MN,0.496704332,0.243879473,54438,0.029411765,0.149799726,0.29,0.655259823,35.29411765,34.95818493,0.003766478,0.021892655,9,10,3.911539862,4.21645089,5.087718729,4.288078671,0.025659134,0.714285714
27085,MN,0.500320575,0.187216012,61959,0.031282051,0.137441704,0.5,0.667669173,17.55657117,83.04262763,0.006160622,0.065062861,6,7.1,73.03192463,3.746035287,4.805915916,4.025252366,0.071223483,0.285714286
